Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Loan_Status
326612,Short Term,746.0,1504344.0,5.0,Rent,1
352132,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
282458,Short Term,731.0,806873.0,10.0,Rent,0
84612,Short Term,635.0,673056.0,4.0,Home Mortgage,1
99999999,Short Term,740.0,353894.0,2.0,Rent,1
155496,Short Term,701.0,1081727.0,9.0,Rent,0
163834,Short Term,695.0,1414892.0,5.0,Rent,1
480832,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
55066,Short Term,707.0,456551.0,4.0,Own Home,0
654302,Short Term,682.0,1258959.0,5.0,Own Home,1
99999999,Short Term,735.0,4174642.0,2.0,Own Home,1
448272,Short Term,729.0,2322864.0,6.0,Home Mortgage,1
109164,Short Term,707.0,1508448.0,1.0,Rent,1
164714,Short Term,731.0,455183.0,5.950381280685262,Rent,1
53636,Short Term,749.0,1204372.0,2.0,Home Mortgage,1
99999999,Short Term,739.0,950570.0,5.0,Rent,1
536426,Short Term,690.0,1771237.0,5.0,Rent,0
103752,Short Term,738.0,952052.0,1.0,Home Mortgage,1
324852,Short Term,744.0,2618504.0,3.0,Own Home,1
99999999,Short Term,741.0,649040.0,2.0,Home Mortgage,1
108636,Short Term,716.0,962350.0,9.0,Rent,1
77814,Short Term,7110.0,895945.0,8.0,Home Mortgage,0
332970,Long Term,723.0,996892.0,1.0,Rent,1
649044,Long Term,654.0,1457395.0,10.0,Home Mortgage,0
140118,Short Term,742.0,425942.0,8.0,Own Home,1
751762,Long Term,722.0,1669473.0,3.0,Home Mortgage,1
108482,Short Term,727.0,1124116.0,10.0,Home Mortgage,1
225148,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
267124,Long Term,675.0,768968.0,10.0,Home Mortgage,1
78914,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
89364,Short Term,703.0,546991.0,8.0,HaveMortgage,0
605902,Short Term,727.0,3737680.0,4.0,Rent,1
382932,Short Term,712.0,933793.0,10.0,Rent,0
753522,Long Term,6600.0,1636223.0,10.0,Home Mortgage,0
500258,Long Term,741.0,987506.0,10.0,Home Mortgage,1
323092,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
99999999,Short Term,732.0,2245572.0,10.0,Home Mortgage,1
94688,Short Term,723.0,406429.0,5.950381280685262,Own Home,1
266266,Short Term,735.0,1341438.0,7.0,Home Mortgage,1
532180,Long Term,724.0,1484128.0,6.0,Home Mortgage,1
237864,Short Term,735.0,570627.0,1.0,Rent,1
442728,Short Term,735.0,3250026.0,10.0,Home Mortgage,1
229812,Long Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
99999999,Short Term,750.0,813238.0,5.950381280685262,Home Mortgage,1
44198,Short Term,714.0,763496.0,2.0,Home Mortgage,1
313302,Long Term,677.0,847058.0,10.0,Rent,0
436832,Long Term,706.0,949943.0,6.0,Own Home,1
110572,Short Term,710.0,859370.0,4.0,Home Mortgage,1
180202,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
430276,Long Term,717.0,891841.0,1.0,Rent,1
266156,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
99999999,Short Term,739.0,1521520.0,2.0,Home Mortgage,1
99999999,Short Term,737.0,1276078.0,1.0,Rent,1
174020,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
328746,Short Term,740.0,851751.0,1.0,Rent,1
212784,Short Term,694.0,657685.0,1.0,Own Home,1
266816,Short Term,748.0,2150762.0,3.0,Home Mortgage,1
324192,Short Term,742.0,1679904.0,10.0,Home Mortgage,1
222200,Short Term,1077.9915201396682,1369106.0397805213,7.0,Own Home,1
27720,Short Term,723.0,657286.0,4.0,Rent,1
104104,Long Term,701.0,1191699.0,10.0,Rent,0
429836,Short Term,706.0,1092101.0,3.0,Home Mortgage,1
353584,Long Term,707.0,1765404.0,1.0,Home Mortgage,1
349778,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
630850,Short Term,747.0,2334948.0,10.0,Home Mortgage,1
223608,Long Term,7190.0,1158696.0,10.0,Rent,0
140624,Short Term,706.0,896857.0,6.0,Home Mortgage,0
654060,Short Term,680.0,1412175.0,2.0,Rent,0
155386,Short Term,691.0,421762.0,3.0,Own Home,0
161106,Short Term,720.0,649306.0,5.0,Rent,1
396110,Short Term,729.0,1127346.0,2.0,Home Mortgage,1
519706,Short Term,1077.9915201396682,1369106.0397805213,8.0,Rent,1
279972,Short Term,683.0,3254852.0,7.0,Own Home,1
600842,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
435864,Long Term,703.0,1580401.0,7.0,Home Mortgage,0
306020,Short Term,7200.0,1574093.0,3.0,Rent,0
187066,Short Term,751.0,2661064.0,10.0,Home Mortgage,1
365376,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
355124,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
266684,Long Term,699.0,1631473.0,10.0,Home Mortgage,1
223850,Short Term,684.0,483322.0,1.0,Rent,1
331958,Short Term,732.0,955605.0,2.0,Home Mortgage,0
276628,Long Term,646.0,2230980.0,10.0,Home Mortgage,0
90816,Short Term,738.0,448210.0,5.0,Home Mortgage,1
292688,Long Term,696.0,1149006.0,6.0,Rent,0
368786,Long Term,705.0,907839.0,1.0,Home Mortgage,1
437712,Short Term,7130.0,1134072.0,3.0,Rent,0
99999999,Short Term,743.0,2557457.0,9.0,Home Mortgage,1
174460,Short Term,709.0,904058.0,10.0,Home Mortgage,1
427350,Long Term,712.0,922678.0,7.0,Home Mortgage,0
509894,Short Term,727.0,1050757.0,10.0,Home Mortgage,1
110330,Short Term,717.0,685976.0,10.0,Home Mortgage,1
288464,Short Term,742.0,1437255.0,4.0,Rent,1
265188,Short Term,712.0,988874.0,10.0,Rent,0
218306,Short Term,6660.0,1847655.0,7.0,Rent,0
162316,Short Term,737.0,1833538.0,10.0,Rent,1
788942,Short Term,695.0,2917317.0,10.0,Home Mortgage,1
611864,Short Term,723.0,2170370.0,3.0,Rent,1
224466,Short Term,731.0,969285.0,2.0,Rent,1
88440,Short Term,730.0,679706.0,1.0,Rent,1
489698,Short Term,709.0,1913680.0,9.0,Home Mortgage,0
151162,Short Term,720.0,466222.0,1.0,Rent,0
494010,Long Term,710.0,1629041.0,10.0,Home Mortgage,1
522808,Short Term,712.0,1419870.0,5.0,Rent,1
450868,Long Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
107536,Short Term,665.0,972515.0,10.0,Own Home,1
99999999,Short Term,741.0,2347051.0,3.0,Home Mortgage,1
99999999,Short Term,750.0,1373681.0,1.0,Home Mortgage,1
450164,Long Term,695.0,1943890.0,2.0,Rent,0
99999999,Short Term,742.0,2090627.0,1.0,Home Mortgage,1
235862,Short Term,722.0,568461.0,3.0,Rent,1
99999999,Short Term,719.0,2088537.0,4.0,Home Mortgage,1
121308,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,1
152306,Short Term,697.0,1014714.0,7.0,Rent,1
221320,Short Term,660.0,764560.0,8.0,Rent,1
259006,Long Term,660.0,1099815.0,10.0,Home Mortgage,0
372328,Long Term,680.0,729505.0,10.0,Home Mortgage,1
214566,Short Term,732.0,810692.0,2.0,Own Home,1
44682,Short Term,743.0,1350349.0,10.0,Home Mortgage,1
286088,Short Term,734.0,1254646.0,10.0,Home Mortgage,1
180290,Short Term,691.0,652631.0,1.0,Rent,0
133672,Short Term,732.0,665133.0,10.0,Home Mortgage,1
495330,Short Term,750.0,1208951.0,8.0,Own Home,1
448976,Long Term,681.0,2946919.0,1.0,Own Home,0
99999999,Short Term,687.0,2078296.0,10.0,Rent,1
668514,Long Term,704.0,1433759.0,10.0,Own Home,0
99999999,Short Term,726.0,1374574.0,6.0,Home Mortgage,1
92708,Short Term,6970.0,439470.0,5.950381280685262,Home Mortgage,0
528110,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
54692,Short Term,731.0,753939.0,5.0,Rent,1
280962,Short Term,704.0,2132085.0,10.0,Home Mortgage,1
126038,Short Term,690.0,699732.0,8.0,Rent,0
331980,Short Term,745.0,2198110.0,2.0,Rent,1
334928,Short Term,724.0,1928310.0,1.0,Own Home,1
198858,Short Term,740.0,1488365.0,10.0,Rent,1
760452,Long Term,725.0,2251728.0,10.0,Home Mortgage,1
466884,Long Term,7310.0,1120050.0,2.0,Own Home,0
99999999,Short Term,751.0,1543408.0,1.0,Home Mortgage,1
180224,Short Term,725.0,817152.0,10.0,Home Mortgage,1
66352,Short Term,749.0,2005583.0,1.0,Own Home,1
417890,Long Term,725.0,1345561.0,10.0,Rent,1
117634,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
233552,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
367334,Short Term,743.0,1866180.0,4.0,Rent,1
548636,Long Term,660.0,1128144.0,1.0,Home Mortgage,0
99999999,Short Term,717.0,2210612.0,6.0,Home Mortgage,1
141834,Short Term,723.0,1139544.0,1.0,Rent,1
143836,Short Term,702.0,924502.0,10.0,Home Mortgage,1
450252,Short Term,691.0,1263785.0,5.950381280685262,Rent,0
355102,Long Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
320320,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
92730,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
539066,Long Term,6940.0,1191794.0,10.0,Home Mortgage,0
119944,Short Term,728.0,1112697.0,10.0,Rent,0
110484,Short Term,724.0,763192.0,4.0,Home Mortgage,1
432344,Long Term,622.0,1391123.0,10.0,Home Mortgage,1
438526,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
213510,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
551100,Long Term,693.0,1180356.0,10.0,Home Mortgage,0
89518,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
197604,Short Term,738.0,1611770.0,2.0,Rent,0
765402,Long Term,694.0,1437635.0,10.0,Home Mortgage,0
109406,Short Term,687.0,396853.0,10.0,Own Home,1
237314,Long Term,714.0,409906.0,10.0,Rent,1
655842,Long Term,662.0,2265636.0,10.0,Home Mortgage,0
224466,Short Term,725.0,1066223.0,8.0,Own Home,1
315810,Long Term,728.0,1730520.0,4.0,Rent,1
165198,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
134002,Short Term,716.0,607544.0,4.0,Rent,1
218240,Short Term,747.0,942400.0,4.0,Home Mortgage,1
222948,Short Term,734.0,1155276.0,10.0,Own Home,0
325248,Short Term,746.0,1086135.0,2.0,Rent,1
549120,Long Term,714.0,1707264.0,4.0,Home Mortgage,1
557656,Short Term,700.0,1442347.0,2.0,Rent,1
778096,Short Term,724.0,1555169.0,5.0,Home Mortgage,0
333432,Long Term,737.0,1382231.0,10.0,Home Mortgage,1
438592,Short Term,694.0,3030272.0,10.0,Home Mortgage,1
112618,Short Term,1077.9915201396682,1369106.0397805213,1.0,Own Home,0
89078,Short Term,746.0,427994.0,3.0,Home Mortgage,1
478918,Short Term,1077.9915201396682,1369106.0397805213,7.0,Own Home,1
175802,Short Term,717.0,848084.0,1.0,Rent,1
269874,Short Term,744.0,683240.0,5.0,Rent,1
322938,Long Term,725.0,1580439.0,10.0,Home Mortgage,1
219054,Short Term,708.0,945915.0,1.0,Rent,0
99999999,Short Term,747.0,1354738.0,10.0,Home Mortgage,1
323928,Short Term,711.0,2890812.0,10.0,Rent,1
66704,Short Term,722.0,313329.0,1.0,Rent,1
99999999,Short Term,725.0,958094.0,8.0,Rent,1
219736,Short Term,710.0,1651024.0,10.0,Rent,1
176726,Short Term,742.0,919562.0,1.0,Home Mortgage,1
188826,Short Term,748.0,700302.0,4.0,Home Mortgage,1
334026,Short Term,684.0,1541128.0,2.0,Home Mortgage,1
430430,Short Term,7420.0,956840.0,6.0,Home Mortgage,0
771936,Long Term,722.0,2247605.0,10.0,Home Mortgage,1
275506,Short Term,750.0,2017629.0,4.0,Home Mortgage,1
621236,Long Term,636.0,3081059.0,10.0,Home Mortgage,0
390962,Short Term,742.0,2063457.0,10.0,Home Mortgage,1
228008,Short Term,745.0,704235.0,10.0,Home Mortgage,0
65384,Short Term,751.0,1468073.0,1.0,Rent,1
154088,Short Term,744.0,380228.0,1.0,Rent,1
156134,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
161436,Short Term,1077.9915201396682,1369106.0397805213,8.0,Rent,0
99999999,Short Term,731.0,1216361.0,10.0,Own Home,1
218680,Short Term,7460.0,756067.0,5.950381280685262,Own Home,0
125070,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
343904,Short Term,739.0,1206595.0,4.0,Home Mortgage,1
276694,Short Term,723.0,663803.0,1.0,Rent,0
177386,Short Term,738.0,1972466.0,10.0,Home Mortgage,1
157014,Short Term,743.0,2365158.0,8.0,Rent,1
130900,Short Term,750.0,1695807.0,8.0,Home Mortgage,1
515130,Long Term,676.0,971014.0,5.0,Rent,0
223916,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
451616,Short Term,733.0,3157325.0,10.0,Home Mortgage,1
120868,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,0
204468,Short Term,733.0,3175755.0,1.0,Home Mortgage,0
107756,Short Term,728.0,2233488.0,4.0,Rent,0
283074,Long Term,729.0,1435811.0,1.0,Own Home,0
240812,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
245982,Short Term,716.0,661979.0,6.0,Own Home,1
404030,Long Term,702.0,1744713.0,5.0,Rent,1
99999999,Long Term,695.0,1594005.0,5.0,Rent,1
323268,Short Term,1077.9915201396682,1369106.0397805213,9.0,Home Mortgage,1
182072,Short Term,7370.0,842346.0,5.0,Rent,0
669702,Short Term,718.0,2660551.0,5.0,Home Mortgage,1
539308,Short Term,729.0,1358462.0,10.0,Home Mortgage,1
548130,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
99999999,Short Term,746.0,1724307.0,10.0,Own Home,1
132022,Short Term,738.0,802636.0,1.0,Rent,1
186626,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,0
430892,Long Term,675.0,1451315.0,10.0,Home Mortgage,1
318516,Long Term,663.0,1480461.0,1.0,Rent,1
559416,Long Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
99999999,Short Term,748.0,1158924.0,10.0,Home Mortgage,1
99999999,Long Term,739.0,2378876.0,1.0,Home Mortgage,1
99999999,Short Term,737.0,1677168.0,9.0,Home Mortgage,1
129316,Short Term,669.0,1580078.0,10.0,Home Mortgage,1
768856,Short Term,693.0,1328005.0,3.0,Home Mortgage,0
472252,Short Term,742.0,2932688.0,7.0,Home Mortgage,1
191576,Short Term,7380.0,700758.0,10.0,Rent,0
518760,Long Term,707.0,896040.0,10.0,Rent,0
291016,Long Term,660.0,676647.0,4.0,Home Mortgage,1
784014,Short Term,706.0,12574770.0,10.0,Rent,1
223520,Short Term,734.0,926592.0,7.0,Home Mortgage,1
526152,Long Term,7120.0,1685091.0,1.0,Home Mortgage,0
109296,Short Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,1
455906,Long Term,720.0,891480.0,10.0,Own Home,0
119284,Short Term,714.0,374604.0,5.950381280685262,Rent,1
289344,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
107250,Short Term,750.0,833625.0,10.0,Rent,1
99999999,Short Term,738.0,996835.0,10.0,Home Mortgage,1
432432,Short Term,725.0,2054052.0,3.0,Rent,1
107690,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,1
99999999,Short Term,746.0,1906688.0,10.0,Rent,1
223344,Short Term,671.0,1253772.0,3.0,Rent,1
266794,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
224598,Short Term,725.0,717687.0,8.0,Rent,1
205348,Short Term,6910.0,544217.0,3.0,Rent,0
157366,Short Term,707.0,2620917.0,1.0,Home Mortgage,1
153054,Long Term,740.0,1938646.0,10.0,Home Mortgage,1
179300,Short Term,7370.0,1258218.0,3.0,Home Mortgage,0
340230,Short Term,686.0,684684.0,8.0,Rent,1
264242,Long Term,744.0,1616463.0,10.0,Home Mortgage,1
32868,Short Term,724.0,624359.0,5.0,Rent,1
95656,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,0
491986,Long Term,704.0,1279118.0,3.0,Home Mortgage,1
150898,Short Term,714.0,665874.0,5.0,Rent,1
341506,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
99999999,Short Term,740.0,1517568.0,10.0,Home Mortgage,1
256740,Short Term,689.0,809818.0,4.0,Rent,0
646008,Long Term,7300.0,2789580.0,2.0,Own Home,0
99999999,Long Term,670.0,1180128.0,1.0,Rent,1
286682,Short Term,749.0,1428420.0,6.0,Home Mortgage,1
43780,Short Term,727.0,850820.0,1.0,Home Mortgage,0
162140,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
246158,Short Term,732.0,1352876.0,10.0,Home Mortgage,0
217558,Short Term,7030.0,939455.0,10.0,Home Mortgage,0
433224,Long Term,707.0,998982.0,10.0,Home Mortgage,1
227458,Short Term,647.0,654835.0,6.0,Rent,0
99999999,Long Term,736.0,1099302.0,7.0,Home Mortgage,1
99999999,Short Term,735.0,1101202.0,1.0,Home Mortgage,1
222618,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Home Mortgage,0
64372,Short Term,721.0,389139.0,3.0,Rent,1
434104,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
175164,Short Term,748.0,850991.0,2.0,Home Mortgage,1
32340,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
754292,Short Term,705.0,3182728.0,4.0,Home Mortgage,1
99999999,Short Term,735.0,572679.0,7.0,Home Mortgage,1
330792,Short Term,749.0,1123698.0,9.0,Home Mortgage,1
448096,Short Term,1077.9915201396682,1369106.0397805213,2.0,Own Home,1
654852,Long Term,1077.9915201396682,1369106.0397805213,5.0,Rent,0
306746,Short Term,714.0,1892134.0,3.0,Home Mortgage,1
759308,Long Term,692.0,2641760.0,10.0,Home Mortgage,0
261536,Long Term,722.0,1223524.0,3.0,Home Mortgage,0
143022,Short Term,691.0,1678023.0,3.0,Rent,0
626604,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
99999999,Short Term,731.0,789355.0,2.0,Rent,1
528154,Long Term,708.0,1662994.0,2.0,Rent,0
260480,Long Term,683.0,669275.0,10.0,Home Mortgage,1
407088,Long Term,684.0,890777.0,7.0,Rent,1
324258,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,0
301356,Short Term,677.0,1067306.0,1.0,Rent,1
150194,Short Term,691.0,3428189.0,3.0,Rent,1
99999999,Short Term,749.0,2313972.0,9.0,Home Mortgage,1
438592,Short Term,715.0,2272704.0,3.0,Home Mortgage,1
175648,Short Term,749.0,1782428.0,2.0,Rent,1
167596,Short Term,706.0,691049.0,3.0,Rent,1
267476,Short Term,750.0,1925080.0,6.0,Rent,1
69542,Short Term,751.0,1125978.0,3.0,Home Mortgage,1
610786,Long Term,633.0,1821910.0,10.0,Own Home,0
751696,Long Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,0
268752,Short Term,749.0,1005784.0,3.0,Rent,1
723294,Long Term,703.0,1729836.0,10.0,Home Mortgage,1
172370,Short Term,744.0,1138841.0,2.0,Home Mortgage,1
261096,Short Term,733.0,1014714.0,10.0,Home Mortgage,1
85294,Short Term,721.0,519669.0,5.950381280685262,Home Mortgage,1
433268,Short Term,746.0,972876.0,10.0,Own Home,1
99999999,Short Term,730.0,618146.0,4.0,Home Mortgage,1
179894,Short Term,1077.9915201396682,1369106.0397805213,8.0,Rent,1
170324,Short Term,720.0,1037267.0,10.0,Rent,0
99999999,Short Term,723.0,1513464.0,10.0,Home Mortgage,1
651750,Long Term,702.0,2720572.0,8.0,Home Mortgage,0
241868,Long Term,715.0,876565.0,10.0,Rent,1
99999999,Short Term,715.0,1419794.0,4.0,Home Mortgage,1
224818,Short Term,739.0,970805.0,7.0,Rent,1
99999999,Short Term,729.0,961077.0,8.0,Rent,1
429748,Long Term,738.0,2115536.0,10.0,Home Mortgage,1
453640,Long Term,710.0,1455172.0,1.0,Home Mortgage,0
434412,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Rent,0
286110,Short Term,720.0,842346.0,5.0,Rent,1
434632,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
217822,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,0
435732,Short Term,747.0,1787501.0,4.0,Rent,1
111650,Short Term,664.0,925680.0,1.0,Rent,0
130262,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
228492,Short Term,719.0,1586101.0,1.0,Rent,1
222772,Short Term,747.0,1000445.0,3.0,Rent,1
99999999,Short Term,751.0,1492697.0,10.0,Home Mortgage,1
463716,Short Term,751.0,2879621.0,10.0,Home Mortgage,1
64988,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,0
99999999,Short Term,734.0,1358329.0,10.0,Home Mortgage,1
99999999,Short Term,743.0,1252005.0,5.0,Rent,1
110088,Short Term,748.0,998298.0,2.0,Home Mortgage,1
464772,Short Term,7290.0,1968742.0,10.0,Home Mortgage,0
44506,Short Term,730.0,1153338.0,10.0,Home Mortgage,1
222970,Short Term,748.0,558220.0,1.0,Home Mortgage,1
222024,Short Term,745.0,1218945.0,5.950381280685262,Own Home,1
99999999,Long Term,694.0,556035.0,5.0,Rent,1
224422,Short Term,657.0,717136.0,10.0,Own Home,1
225016,Short Term,738.0,1263158.0,10.0,Home Mortgage,1
782100,Short Term,700.0,1929830.0,10.0,Own Home,1
435204,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
356532,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
568832,Long Term,693.0,1184004.0,10.0,Home Mortgage,1
273174,Long Term,640.0,1217102.0,4.0,Home Mortgage,0
99999999,Short Term,746.0,1652278.0,3.0,Rent,1
99999999,Short Term,720.0,1892210.0,3.0,Home Mortgage,1
176924,Short Term,745.0,275044.0,3.0,Rent,1
349250,Long Term,699.0,1025164.0,2.0,Own Home,1
273966,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
263978,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,1
99999999,Short Term,740.0,750500.0,6.0,Rent,1
217910,Short Term,733.0,639787.0,4.0,Rent,1
255002,Short Term,747.0,700074.0,5.950381280685262,Own Home,1
134530,Short Term,710.0,348536.0,7.0,Rent,0
449988,Short Term,723.0,1981985.0,3.0,Rent,1
99999999,Long Term,727.0,784358.0,5.0,Rent,1
337106,Long Term,741.0,970425.0,2.0,Own Home,1
315106,Short Term,7500.0,1022903.0,3.0,Rent,0
313918,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
153538,Short Term,724.0,2670963.0,2.0,Rent,1
390544,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
99999999,Short Term,647.0,679478.0,6.0,Home Mortgage,1
535898,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
215446,Short Term,747.0,1860670.0,7.0,Home Mortgage,1
328768,Short Term,739.0,712614.0,3.0,Rent,0
145816,Short Term,750.0,1240187.0,10.0,Home Mortgage,1
358050,Long Term,722.0,1932680.0,10.0,Home Mortgage,1
99999999,Short Term,705.0,1200838.0,10.0,Own Home,1
324720,Long Term,684.0,1402200.0,9.0,Rent,1
177628,Short Term,7340.0,1054728.0,6.0,Home Mortgage,0
464442,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
99999999,Short Term,744.0,1203726.0,7.0,Home Mortgage,1
175868,Short Term,740.0,1708803.0,1.0,Home Mortgage,1
79156,Short Term,697.0,1139430.0,6.0,Home Mortgage,1
93368,Short Term,742.0,556149.0,2.0,Rent,1
207240,Short Term,739.0,1193143.0,8.0,Home Mortgage,1
345840,Long Term,688.0,1043024.0,1.0,Home Mortgage,1
79992,Short Term,723.0,1458440.0,3.0,Home Mortgage,1
